;App_id;Review;Tag
0;1145360;Overwhelmingly Positive;['Action Roguelike', 'Roguelite', 'Hack and Slash', 'Indie', 'Action', 'Mythology', 'Roguelike', 'RPG', 'Great Soundtrack', 'Singleplayer', 'Dungeon Crawler', 'Story Rich', 'Replay Value', 'Isometric', 'Difficult', 'Action RPG', 'Hand-drawn', 'Atmospheric', 'Perma Death', 'Souls-like']
1;546560;Overwhelmingly Positive;['VR', 'FPS', 'Story Rich', 'Horror', 'Female Protagonist', 'Shooter', 'First-Person', 'Singleplayer', 'Action', 'Zombies', 'Sci-fi', 'Atmospheric', 'Beautiful', 'Aliens', 'Adventure', 'Futuristic', 'Psychological Horror', 'Memes', 'Great Soundtrack', 'Gore']
2;1089980;Overwhelmingly Positive;['Funny', 'Multiple Endings', 'Choose Your Own Adventure', 'Memes', 'Comedy', 'Classic', 'Singleplayer', 'Choices Matter', 'Point & Click', '2D', 'Epic', 'Hand-drawn', 'Family Friendly', 'Adventure', 'Indie', 'Action', 'Interactive Fiction', 'Casual', 'Parody', 'Old School']
3;1229490;Overwhelmingly Positive;['Early Access', 'FPS', 'Arena Shooter', 'Spectacle fighter', 'Character Action Game', 'Retro', 'Blood', 'Singleplayer', 'Shooter', 'Fast-Paced', 'First-Person', 'Difficult', 'Action', 'Old School', 'Robots', '3D', 'Silent Protagonist', 'Stylized', 'Sci-fi', 'Cyberpunk']
4;1289310;Overwhelmingly Positive;['Free to Play', 'Cute', 'Demons', 'Puzzle', 'Indie', 'Anime', 'Great Soundtrack', 'Singleplayer', '2D', 'Sexual Content', 'Short', 'Comedy', 'Difficult', 'Adventure', 'Dating Sim', 'Funny', 'Hentai', 'Rhythm', 'Mature', 'Visual Novel']
5;1144400;Overwhelmingly Positive;['Visual Novel', 'Casual', 'Adventure', 'Anime', 'Dating Sim', 'NSFW', 'Cute', 'Romance', 'Story Rich', 'Multiple Endings', 'Singleplayer', 'First-Person', 'Great Soundtrack', 'Choices Matter', 'Action', 'Comedy', 'Horror', 'Family Friendly']
6;1150690;Overwhelmingly Positive;['Psychological Horror', 'Story Rich', 'Pixel Graphics', 'Indie', 'Great Soundtrack', 'RPG', 'Multiple Endings', 'Hand-drawn', 'RPGMaker', 'Horror', 'Colorful', '2D', 'Turn-Based', 'Atmospheric', 'Party-Based RPG', 'Exploration', 'JRPG', 'Anime', 'Stylized', 'Fantasy']
7;1281930;Overwhelmingly Positive;['Adventure', 'Action', 'Indie', 'Free to Play', 'RPG', 'Mod', 'Sandbox', 'Moddable', 'Multiplayer', '2D', 'Pixel Graphics', 'Building', 'Survival', 'Online Co-Op', 'Singleplayer', 'Replay Value', 'Great Soundtrack', 'Co-op', 'Open World Survival Craft', 'Difficult']
8;1230140;Overwhelmingly Positive;['Visual Novel', 'Anime', 'Casual', 'Story Rich', 'Cute', 'Adventure', 'Romance', 'Dating Sim', 'Multiple Endings', 'Great Soundtrack', 'Singleplayer', 'Emotional', 'Post-apocalyptic', 'Sci-fi', 'Drama', 'Sexual Content', 'Mature']
9;548430;Overwhelmingly Positive;['Co-op', 'PvE', 'FPS', 'Exploration', 'Procedural Generation', 'Shooter', 'Loot', 'Class-Based', 'First-Person', 'Sci-fi', 'Looter Shooter', 'Action', 'Space', 'Atmospheric', 'Combat', 'Horror', 'Survival', 'Action Roguelike', 'Dark', 'Open World']
10;739630;Overwhelmingly Positive;['Horror', 'Online Co-Op', 'Multiplayer', 'Psychological Horror', 'Co-op', 'VR', 'Supernatural', 'First-Person', 'Investigation', 'Dark', 'Mystery', 'Demons', 'Detective', 'Early Access', '3D', 'Thriller', 'Indie', 'Action', 'Tactical', 'Lovecraftian']
11;1129190;Overwhelmingly Positive;['Visual Novel', 'Romance', 'LGBTQ+', 'Character Customization', 'Dating Sim', 'Choices Matter', 'Free to Play', 'Choose Your Own Adventure', 'Cute', 'Relaxing', 'Multiple Endings', 'Interactive Fiction', 'Otome', 'Replay Value', 'Singleplayer', 'Indie', 'Funny', 'Casual', 'Drama', 'Comedy']
12;526870;Overwhelmingly Positive;['Base Building', 'Automation', 'Open World', 'Multiplayer', 'Crafting', 'Co-op', 'Resource Management', 'Building', 'Sandbox', 'Exploration', 'Adventure', 'Early Access', 'Open World Survival Craft', 'Simulation', 'Survival', 'Strategy', 'First-Person', 'Sci-fi', 'Singleplayer', 'Indie']
13;1240210;Overwhelmingly Positive;['Indie', 'Adventure', 'Casual', 'Point & Click', 'Pixel Graphics', 'Comedy', 'Funny', 'Story Rich', 'Puzzle', 'Singleplayer', '2D', 'Narration', 'Parody', 'Romance', 'Interactive Fiction', 'Great Soundtrack', 'Simulation', 'Remake', 'RPG', 'Action']
14;1113000;Overwhelmingly Positive;['JRPG', 'Great Soundtrack', 'Story Rich', 'Anime', 'Turn-Based Combat', 'RPG', 'Singleplayer', 'Party-Based RPG', 'Mystery', 'Turn-Based Strategy', 'Emotional', 'Multiple Endings', 'Detective', 'Dating Sim', 'Colorful', 'Adventure', 'Strategy', 'Visual Novel', 'Violent', 'Turn-Based']
15;427520;Overwhelmingly Positive;['Automation', 'Base Building', 'Resource Management', 'Sandbox', 'Crafting', 'Strategy', 'Multiplayer', 'Survival', 'Management', 'Open World', 'Building', 'Co-op', '2D', 'Moddable', 'Singleplayer', 'Trains', 'Simulation', 'Pixel Graphics', 'City Builder', 'Indie']
16;667970;Overwhelmingly Positive;['Flight', 'VR', 'Combat', 'Simulation', 'Jet', 'Military', 'War', 'Realistic', 'Vehicular Combat', 'Action', 'Physics', 'Artificial Intelligence', 'Naval Combat', '6DOF', 'Singleplayer', 'Level Editor', 'Futuristic', 'First-Person', 'Multiplayer', 'Sandbox']
17;1057090;Overwhelmingly Positive;['Beautiful', 'Metroidvania', 'Great Soundtrack', 'Platformer', 'Action', 'Singleplayer', 'Adventure', 'Atmospheric', 'Story Rich', 'Exploration', 'Cute', 'Action-Adventure', 'Puzzle', 'Emotional', 'Indie', 'Fantasy', 'Difficult', '2D', 'Open World', 'Souls-like']
18;632360;Overwhelmingly Positive;['Third-Person Shooter', 'Action Roguelike', 'Multiplayer', 'Action', 'Co-op', 'Roguelite', 'Looter Shooter', 'Roguelike', 'Loot', 'Online Co-Op', 'Shooter', 'Difficult', 'Third Person', 'Indie', 'Survival', 'Singleplayer', 'Great Soundtrack', 'Soundtrack', 'Early Access', 'Bullet Hell']
19;1241510;Overwhelmingly Positive;['Choose Your Own Adventure', 'Simulation', 'Multiple Endings', 'Story Rich', 'Pixel Graphics', 'Psychological Horror', 'Psychological', 'Singleplayer', 'Choices Matter', 'Visual Novel', 'Horror', 'Atmospheric', 'Mystery', 'Investigation', 'RPG', 'Detective', 'JRPG', 'Casual', 'Survival Horror', 'Immersive Sim']
20;1392820;Overwhelmingly Positive;['Visual Novel', 'Horror', 'Psychological Horror', 'Experimental', 'Abstract', 'Adventure', 'Interactive Fiction', 'Psychological', 'Text-Based', 'Anime', 'Drama', 'Retro', 'Philosophical', 'Emotional', 'Story Rich', 'Pixel Graphics', 'Indie', 'Singleplayer', 'LGBTQ+', 'Perma Death']
21;1369320;Very Positive;['Relaxing', 'Cozy', 'Cute', 'Wholesome', 'Atmospheric', 'Utilities', 'Casual', 'Free to Play', 'Software', 'Colorful', 'Idler', 'Isometric', 'Hand-drawn', 'Minimalist', '2D', 'Stylized', 'Singleplayer', 'Indie', 'Experimental', 'Music']
22;1277930;Very Positive;['Visual Novel', 'Sexual Content', 'Romance', 'Cute', 'Casual', 'Story Rich', 'Dating Sim', 'Anime', 'Nudity', 'Choices Matter', 'Relaxing', 'Conversation', 'Narration', 'Fantasy', 'FPS', 'Atmospheric', 'Comedy', 'Adventure', 'Mystery', 'Singleplayer']
23;1292940;Overwhelmingly Positive;['Puzzle', 'Point & Click', 'Mystery', 'Psychological Horror', 'Horror', 'Indie', 'Story Rich', 'Detective', 'Adventure', 'Singleplayer', 'Atmospheric', 'Escape Room', 'Hand-drawn', 'Dark', '2D', 'Surreal', 'Short', 'Multiple Endings']
24;1428310;Very Positive;['Simulation', 'Choose Your Own Adventure', 'Choices Matter', 'Multiple Endings', 'Visual Novel', 'Horror', 'Psychological Horror', 'Mystery', 'Detective', 'Immersive Sim', 'Investigation', 'Singleplayer', 'Tabletop', 'Anime', 'RPG', 'Interactive Fiction', 'Psychological', 'Survival Horror', 'Life Sim', 'Atmospheric']
25;1282200;Very Positive;['Simulation', 'Multiple Endings', 'Choices Matter', 'Horror', 'Visual Novel', 'Choose Your Own Adventure', 'Story Rich', 'Psychological Horror', 'Mystery', 'Investigation', 'Detective', 'Psychological', 'Anime', 'RPG', 'Casual', 'Singleplayer', 'Atmospheric', 'Comedy', 'Adventure', 'Immersive Sim']
26;1406990;Very Positive;['Sexual Content', 'Hentai', 'Anime', 'Visual Novel', 'First-Person', 'Nudity', 'Cute', 'Mature', 'Story Rich', 'Singleplayer', 'Dating Sim', 'Casual', '2D', 'Colorful', 'Adventure', 'Comedy', 'Hand-drawn', 'Choices Matter', 'Souls-like', 'Indie']
27;1434480;Very Positive;['Sexual Content', 'Visual Novel', 'Casual', 'Anime', 'Cute', 'Adventure', 'Story Rich', 'Nudity', 'FPS', 'Singleplayer', 'Text-Based', 'Hentai', 'Mature', 'Dating Sim', 'Trains', 'NSFW', 'World War II']
28;1171370;Very Positive;['Free to Play', 'Indie', 'Pixel Graphics', 'Horror', 'Adventure', 'Point & Click', 'Casual', 'Short', 'Gore', 'Female Protagonist', '2D', 'Puzzle']
29;1211020;Overwhelmingly Positive;['Adventure', 'Action', 'Simulation', 'Casual', 'Indie', 'Multiplayer', 'Sandbox', 'Open World', 'Co-op', 'Funny', 'Early Access', 'Physics', 'Family Friendly', 'Online Co-Op', 'Split Screen', 'Party', 'Local Multiplayer', 'Cute', 'Life Sim', '4 Player Local']
30;1285670;Very Positive;"['Psychedelic', 'FPS', 'Fast-Paced', 'Action Roguelike', 'Difficult', 'First-Person', 'Shooter', 'Singleplayer', 'Surreal', 'Action', 'Arcade', 'Violent', 'Retro', 'Pixel Graphics', 'Score Attack', 'Procedural Generation', 'Colorful', ""1990's"", 'Old School', 'Tutorial']"
31;1281800;Very Positive;['Indie', 'Adventure', 'Free to Play', 'Puzzle', 'Point & Click', 'Singleplayer', 'Atmospheric', 'Short', 'Psychological Horror', 'Escape Room', 'Horror', 'Surreal', 'Story Rich', '2D', 'Mystery', 'Hand-drawn', 'Multiplayer', 'Immersive']
32;1202540;Very Positive;['Visual Novel', 'Anime', 'Adventure', 'Female Protagonist', 'Casual', 'Story Rich', 'Cute', 'Funny', 'Simulation', 'Comedy', 'Violent', 'Singleplayer', 'Nudity', 'Gore', '2D', 'Great Soundtrack', 'Sexual Content', 'LGBTQ+']
33;897220;Very Positive;['Adventure', 'Casual', 'Visual Novel', 'Emotional', 'Anime', 'Great Soundtrack', 'Story Rich', 'Simulation', 'Dating Sim', 'Romance', 'Sexual Content', 'Nudity', 'Comedy', 'Singleplayer']
34;1337010;Overwhelmingly Positive;['Casual', 'Wholesome', 'Cozy', 'Family Friendly', 'Female Protagonist', 'Nature', 'Adventure', 'Action-Adventure', 'Exploration', '3D', 'Open World', 'Funny', 'Story Rich', 'Indie', 'Singleplayer', 'Cartoony', 'Cute', 'Creature Collector', 'Collectathon', 'Colorful']
35;1369340;Very Positive;['Cats', 'Puzzle', 'Wholesome', 'Cozy', 'Relaxing', 'Casual', 'Cute', 'Funny', 'Memes', 'Cartoony', 'Hand-drawn', 'Colorful', 'Family Friendly', 'Singleplayer', 'Atmospheric', 'Indie', 'Comedy', '2D', 'Minimalist', 'Stylized']
36;610370;Very Positive;['Strategy', 'Real Time Tactics', 'Stealth', 'Western', 'Tactical', 'Isometric', 'Singleplayer', 'Assassin', 'Difficult', 'Action', 'Third Person', 'Atmospheric', 'Historical', 'Violent', 'Indie', 'Adventure', 'Survival', 'Great Soundtrack', 'RTS', 'Top-Down']
37;362890;Very Positive;['FPS', 'Remake', 'Action', 'Sci-fi', 'First-Person', 'Singleplayer', 'Classic', 'Shooter', 'Atmospheric', 'Story Rich', 'Great Soundtrack', 'Aliens', 'Adventure', 'Zombies', 'Horror', 'Multiplayer', 'Indie', 'Early Access', 'Mod', 'Gore']
38;1178030;Very Positive;['Indie', 'Action', 'Adventure', 'Free to Play', 'Great Soundtrack', 'Violent', 'Gore', 'Story Rich', 'Cyberpunk', '2D', 'Funny', 'Pixel Graphics', 'Atmospheric', 'Surreal', 'Female Protagonist', 'Singleplayer', 'Swordplay']
39;1126320;Overwhelmingly Positive;['Sexual Content', 'Nudity', 'Mature', 'NSFW', 'Visual Novel', 'Choices Matter', 'Romance', 'Realistic', 'Story Rich', 'Indie', 'Multiple Endings', 'Singleplayer', 'Replay Value', 'Episodic', 'Violent', 'Drama', 'Funny', 'Comedy', 'Adventure', 'VR']
40;1172450;Very Positive;['Indie', 'Cute', 'Puzzle', 'Exploration', 'Hand-drawn', 'Relaxing', 'Story Rich', 'Adventure', 'Singleplayer', 'Atmospheric', 'Female Protagonist', 'Colorful', 'Family Friendly', '2D', 'Nature', 'Stylized', 'Funny', 'Top-Down', 'Cartoon', 'Open World']
41;1140270;Very Positive;['Dating Sim', 'LGBTQ+', 'Indie', 'Comedy', 'Multiplayer', 'Multiple Endings', 'Online Co-Op', 'Visual Novel', 'Casual', 'Funny', 'Singleplayer', 'Dark Comedy', 'Text-Based', 'Romance', '2D', 'Fantasy', 'Choose Your Own Adventure', 'Sequel', 'Story Rich', 'Simulation']
42;1377360;Very Positive;['Casual', 'Visual Novel', 'Adventure', 'Interactive Fiction', 'Vampire', 'Word Game', 'Dating Sim', 'JRPG', 'Anime', 'Drama', 'Multiple Endings', 'Cartoon', 'Cartoony', 'Cute', '2D', 'Comic Book', 'Relaxing', 'Alternate History', 'Funny', 'Romance']
43;1102190;Overwhelmingly Positive;['Card Battler', 'Roguelite', 'Card Game', 'Turn-Based Tactics', 'Roguelike', 'Deckbuilding', 'PvP', 'Difficult', 'Turn-Based Strategy', 'Strategy', 'RPG', 'Roguelike Deckbuilder', 'Turn-Based Combat', 'Choices Matter', 'Procedural Generation', 'Colorful', 'Fantasy', 'Demons', 'Trains', 'Magic']
44;1241700;Very Positive;['Indie', 'Casual', 'Free to Play', 'Adventure', 'Pixel Graphics', 'Funny', 'Comedy', 'Point & Click', 'Puzzle', 'Short', 'Singleplayer', '2D', 'Narration']
45;1318690;Overwhelmingly Positive;['Automation', 'Base Building', 'Resource Management', 'Sandbox', 'Crafting', 'Strategy', 'Singleplayer', 'Management', 'Open World', 'Building', '2D', 'Casual', 'Moddable', 'Puzzle', 'Simulation', 'Abstract', 'Idler', 'Logic', 'Family Friendly', 'Indie']
46;1161870;Very Positive;['Casual', 'Indie', 'Adventure', 'Visual Novel', 'Sexual Content', 'Dating Sim', 'Word Game', 'Anime', 'Nudity']
47;346010;Overwhelmingly Positive;['Building', 'Sandbox', 'Physics', 'Destruction', 'Puzzle', 'Medieval', 'Simulation', 'Multiplayer', 'Strategy', 'Science', 'Vehicular Combat', 'Relaxing', 'Third Person', 'Dark Humor', 'Singleplayer', 'Funny', 'Open World', 'LEGO', 'Co-op', 'Level Editor']
48;972660;Very Positive;['Emotional', 'Story Rich', 'Indie', 'Management', 'Building', 'Adventure', 'Hand-drawn', 'Female Protagonist', 'Exploration', 'Relaxing', 'Platformer', 'Atmospheric', 'Local Co-Op', 'Crafting', 'Co-op', 'Funny', 'Simulation', 'Cartoony', 'Farming Sim', 'Fishing']
49;753640;Very Positive;['Exploration', 'Space', 'Mystery', 'Adventure', 'Story Rich', 'Atmospheric', 'Great Soundtrack', 'Puzzle', 'Open World', 'Singleplayer', 'Indie', 'Sci-fi', 'First-Person', 'Horror', 'Beautiful', 'Epic', 'Psychological Horror', 'Simulation', 'Action', '3D']
50;881100;Very Positive;['Physics', 'Difficult', 'Roguelike', 'Pixel Graphics', 'Dungeon Crawler', 'Indie', 'Open World', 'Perma Death', '2D', 'Sandbox', 'Action', 'Action Roguelike', 'RPG', 'Gun Customization', 'Roguelite', '2D Platformer', 'Action-Adventure', 'Mythology', 'Dark Humor', 'Crafting']
51;1349230;Overwhelmingly Positive;['Chess', 'Time Travel', 'Survival Horror', 'Time Manipulation', 'Board Game', 'Puzzle', 'Multiplayer', 'Difficult', 'Turn-Based Strategy', 'Strategy', 'Turn-Based Tactics', 'Singleplayer', 'PvP', 'Gore', 'Artificial Intelligence', 'Indie', 'Dating Sim', 'Nudity', 'Sci-fi', 'Colorful']
52;1237970;Very Positive;['FPS', 'Multiplayer', 'Mechs', 'Shooter', 'Action', 'Singleplayer', 'Parkour', 'Sci-fi', 'First-Person', 'Futuristic', 'PvP', 'Combat', 'Military', 'Fast-Paced', 'Team-Based', 'Time Travel', 'Dating Sim', 'Hero Shooter', 'Violent', 'Co-op']
53;1235140;Very Positive;['RPG', 'Adventure', 'Action', 'JRPG', 'Turn-Based Combat', 'Story Rich', 'Turn-Based', 'Open World', 'Singleplayer', 'Funny', 'Crime', 'Great Soundtrack', 'Violent', 'Comedy', 'Sexual Content', 'Minigames', 'Drama', 'Nudity', 'Third Person', 'Anime']
54;1104380;Very Positive;['Adventure', 'Puzzle', 'VR', 'Mystery', 'Investigation', 'Singleplayer', 'Lovecraftian', 'Atmospheric', 'Horror', 'Escape Room', 'Indie']
55;1239080;Very Positive;['Strategy', 'Tactical', 'Simulation', 'Action', 'Indie', 'Real Time Tactics', 'Top-Down', 'Military', 'Co-op', 'Real-Time with Pause', 'Level Editor', 'Early Access', 'Top-Down Shooter', 'Violent', 'Multiplayer', 'Gore', 'RTS', 'Singleplayer', 'Moddable', 'War']
56;1449690;Overwhelmingly Positive;['Choices Matter', 'Story Rich', 'Interactive Fiction', 'Horror', 'Multiple Endings', 'Adventure', 'Comic Book', 'Choose Your Own Adventure', 'Post-apocalyptic', 'Visual Novel', 'Point & Click', 'Atmospheric', '3D', 'Third Person', 'Dark', 'Dynamic Narration', 'Zombies', 'Dystopian', 'Conversation', 'Narration']
57;466630;Very Positive;['Puzzle', 'Puzzle Platformer', 'Logic', 'Side Scroller', 'Platformer', 'Atmospheric', 'Female Protagonist', 'Building', '3D', '2D Platformer', '2.5D', 'Mystery', 'Adventure', 'Relaxing', 'Colorful', 'Cute', 'Surreal', 'Minimalist', 'Emotional', 'Casual']
58;1419860;Very Positive;['Adventure', 'Casual', 'Point & Click', 'Puzzle', 'Platformer', 'Cute', '2D Platformer', 'Puzzle Platformer', '2D', 'Side Scroller', 'Colorful', 'Hand-drawn', 'Stylized', 'Crafting', 'Linear', 'Singleplayer', 'Free to Play', 'Indie', 'Story Rich', 'Short']
59;1218900;Very Positive;['Puzzle', 'Indie', 'Casual', 'Fast-Paced', '2D', 'Physics', 'Short', 'Relaxing', 'Minimalist', 'Puzzle Platformer', 'Mouse only', 'Point & Click', 'Singleplayer', 'Cute', 'Rhythm', 'Education', 'Trading Card Game', 'Shooter', 'LEGO']
60;837470;Very Positive;['Funny', 'Villain Protagonist', 'Multiplayer', 'Comedy', 'Indie', 'Co-op', 'Stealth', 'Puzzle', 'Cute', 'Singleplayer', 'Family Friendly', 'Physics', 'Colorful', 'Local Co-Op', 'Third Person', 'Local Multiplayer', 'Adventure', 'Sandbox', 'Action', 'Simulation']
