;App_id;Review;Tag
0;294100;Overwhelmingly Positive;['Colony Sim', 'Base Building', 'Survival', 'Strategy', 'Sandbox', 'Management', 'Building', 'Simulation', 'Singleplayer', 'City Builder', 'Moddable', 'Open World', 'Procedural Generation', '2D', 'Sci-fi', 'Indie', 'Space', 'Tactical RPG', 'Western', 'Cartoony']
1;960090;Overwhelmingly Positive;['Tower Defense', 'Strategy', 'Multiplayer', 'Singleplayer', 'Co-op', 'Online Co-Op', 'Family Friendly', 'Casual', '3D', 'Cartoony', 'Sandbox', 'Great Soundtrack', 'Difficult', 'Funny', 'Cute', 'Survival', 'Action', 'Indie', '2D', 'Adventure']
2;504230;Overwhelmingly Positive;['Precision Platformer', 'Difficult', 'Pixel Graphics', 'Great Soundtrack', 'Platformer', 'Indie', '2D Platformer', 'Female Protagonist', 'Singleplayer', '2D', 'Story Rich', 'Adventure', 'Cute', 'Puzzle Platformer', 'Atmospheric', 'Action', 'LGBTQ+', 'Side Scroller', 'Retro', 'Exploration']
3;588650;Overwhelmingly Positive;['Adventure', 'Action Roguelike', 'Metroidvania', 'Pixel Graphics', '2D', 'Souls-like', 'Roguelike', 'Replay Value', 'Hack and Slash', 'Roguelite', 'Platformer', 'Roguevania', 'Singleplayer', 'Action', 'Difficult', 'Atmospheric', 'Dark Fantasy', 'Procedural Generation', 'Funny', 'Indie']
4;264710;Overwhelmingly Positive;['Open World Survival Craft', 'Survival', 'Open World', 'Exploration', 'Underwater', 'Horror', 'Crafting', 'Base Building', 'Singleplayer', 'Adventure', 'First-Person', 'Sci-fi', 'Sandbox', 'Aliens', 'Atmospheric', 'Survival Horror', 'Multiplayer', 'Action', 'Indie', 'Early Access']
5;519860;Overwhelmingly Positive;"['FPS', 'Retro', 'Shooter', 'Fast-Paced', 'Horror', 'Old School', 'First-Person', 'Lovecraftian', 'Great Soundtrack', ""1990's"", 'Action', 'Dark Humor', 'Singleplayer', 'Classic', 'Atmospheric', 'Arena Shooter', 'Blood', 'Level Editor', 'PvP', 'Bullet Time']"
6;531510;Overwhelmingly Positive;['Rhythm', 'Great Soundtrack', 'Music', 'Bullet Hell', 'Difficult', 'Multiplayer', '2D', 'Indie', 'Action', 'Co-op', 'Singleplayer', 'Local Multiplayer', 'Online Co-Op', 'Local Co-Op', '4 Player Local', 'Fast-Paced', 'Story Rich', 'Colorful', 'Funny', 'Strategy']
7;683320;Overwhelmingly Positive;['Beautiful', 'Atmospheric', 'Great Soundtrack', 'Indie', 'Female Protagonist', 'Adventure', 'Hand-drawn', 'Platformer', 'Singleplayer', '2D', 'Relaxing', 'Story Rich', 'Puzzle', 'Colorful', 'Puzzle Platformer', 'Surreal', 'Casual', 'Exploration', 'Walking Simulator', 'Anime']
8;432350;Very Positive;['Funny', 'JRPG', 'Comedy', 'RPG', 'Adventure', 'Turn-Based', 'Turn-Based Combat', 'Strategy', 'Great Soundtrack', 'Singleplayer', 'Indie', '2D', 'Fantasy', 'Anime', 'Parody', 'Cats', 'Epic', 'Sexual Content', 'Casual', 'Story Rich']
9;629730;Overwhelmingly Positive;['VR', 'Swordplay', 'Action', 'Moddable', 'Gore', 'Violent', 'Magic', 'Sandbox', 'Simulation', 'Physics', 'Medieval', 'Fighting', 'Singleplayer', 'First-Person', 'Fantasy', 'Adventure', 'Early Access', 'RPG', 'Indie', 'Games Workshop']
10;617670;Overwhelmingly Positive;['Puzzle', 'Casual', 'Indie', '2D', 'Physics', 'Relaxing', 'Singleplayer', 'Minimalist', 'Short', 'Fast-Paced', 'Cute', 'Trading Card Game', 'Strategy', 'Logic', 'Psychological Horror', 'Difficult', 'Action', 'Education', 'Horror', 'Beautiful']
11;644560;Very Positive;['Sexual Content', 'Nudity', 'Hentai', 'Mature', 'Anime', 'NSFW', 'Match 3', 'Female Protagonist', 'Visual Novel', 'Dating Sim', 'Singleplayer', 'RPG', 'Story Rich', 'Puzzle', 'Cute', 'Adventure', 'Indie', 'JRPG', 'Shooter', 'Casual']
12;242760;Overwhelmingly Positive;['Open World Survival Craft', 'Survival', 'Open World', 'Horror', 'Crafting', 'Adventure', 'Building', 'Survival Horror', 'First-Person', 'Action', 'Exploration', 'Sandbox', 'Atmospheric', 'Singleplayer', 'Simulation', 'Gore', 'Realistic', 'Indie', 'Early Access', 'Zombies']
13;653530;Very Positive;['Detective', 'Mystery', 'Puzzle', 'Story Rich', 'Atmospheric', 'Singleplayer', 'Indie', 'Great Soundtrack', 'First-Person', 'Adventure', 'Historical', 'Difficult', 'Naval', 'Retro', 'Multiple Endings', 'Violent', 'Horror', 'Pirates', 'Walking Simulator', 'Noir']
14;909080;Overwhelmingly Positive;['Puzzle', 'Free to Play', 'Point & Click', 'Psychological Horror', 'Indie', 'Mystery', 'Singleplayer', 'Adventure', 'Horror', 'Atmospheric', 'Escape Room', 'Story Rich', '2D', 'Multiplayer', 'Detective', 'Dark', 'Great Soundtrack', 'Surreal', 'Hand-drawn']
15;844930;Very Positive;['Visual Novel', 'Anime', 'Indie', 'Cute', 'Mature', 'Casual', 'Adventure', 'Romance', 'Singleplayer', 'Hentai', 'Psychological Horror']
16;871720;Very Positive;['Free to Play', 'Horror', 'Difficult', 'Survival Horror', 'Singleplayer', 'Robots', 'Strategy', 'First-Person', 'Survival', 'Dark', 'Indie', 'Point & Click', 'Action', 'Psychological Horror', 'Atmospheric', 'Story Rich', 'Memes', 'Funny', 'Character Customization', 'Simulation']
17;638970;Overwhelmingly Positive;"['Story Rich', 'Action', ""Beat 'em up"", 'Great Soundtrack', 'Open World', 'Crime', 'RPG', 'Minigames', 'Funny', 'Singleplayer', 'Violent', 'Mature', 'Adventure', 'Comedy', 'Sexual Content', 'Third Person', 'Drama', 'Atmospheric', 'JRPG', 'Dating Sim']"
18;899970;Very Positive;['Anime', 'Cute', 'Nudity', 'Visual Novel', 'Casual', 'Singleplayer', 'Hentai', 'Story Rich', 'Indie', 'Cats', 'Kickstarter', 'Action', 'Crowdfunded', 'Great Soundtrack', 'Funny', 'Dating Sim', '2D']
19;888790;Very Positive;['Visual Novel', 'Anime', 'Casual', 'Adventure', 'Cute', 'Hentai', 'Dating Sim', 'Romance', 'Mature', 'Story Rich', 'Simulation', 'NSFW']
20;233860;Very Positive;['Open World', 'Sandbox', 'RPG', 'Survival', 'Strategy', 'Building', 'Base Building', 'Post-apocalyptic', 'Singleplayer', 'Crafting', 'City Builder', 'Indie', 'Simulation', 'Adventure', 'Management', 'RTS', 'Ninja', 'Character Customization', 'Alternate History', 'Steampunk']
21;456750;Overwhelmingly Positive;['Puzzle', 'Mystery', 'Adventure', 'Point & Click', 'Indie', 'Atmospheric', 'Singleplayer', 'Hidden Object', 'Lovecraftian', 'Horror', 'Dark', 'Story Rich', 'Psychological Horror', 'Multiple Endings', 'Escape Room', 'First-Person', 'Multiplayer', '3D', 'Co-op', 'Short']
22;508900;Very Positive;['Puzzle', 'Casual', 'Indie', 'Fast-Paced', '2D', 'Physics', 'Short', 'Relaxing', 'Minimalist', 'Puzzle Platformer', 'Point & Click', 'Singleplayer', 'Cute', 'Rhythm', 'Exploration', 'Psychological Horror', 'Funny', 'Story Rich', 'Difficult', 'Great Soundtrack']
23;553310;Very Positive;['Action', 'Indie', 'Great Soundtrack', '2D Fighter', 'Sports', 'Fighting', 'Fast-Paced', 'Local Multiplayer', 'Competitive', 'Multiplayer', 'Arcade', 'Online Co-Op', 'Funny', 'Soundtrack', '4 Player Local', 'eSports', '2D', 'Co-op', 'Anime']
24;858940;Overwhelmingly Positive;['Visual Novel', 'Female Protagonist', 'LGBTQ+', 'Romance', 'Mystery', 'Story Rich', 'Multiple Endings', 'Cute', 'Anime', 'Hand-drawn', 'Casual', 'Adventure', 'Singleplayer', 'Indie', 'Great Soundtrack', 'Beautiful', 'Dating Sim', 'Nudity', 'War', 'World War II']
25;760890;Very Positive;['Gore', 'Indie', 'Story Rich', 'Psychological Horror', 'Violent', 'RPG', 'RPGMaker', 'Atmospheric', 'Horror', 'Visual Novel', 'Anime', '2D', 'Female Protagonist', 'Surreal', 'Singleplayer', 'Psychological', 'Philosophical', 'Choices Matter', 'Puzzle', 'Adventure']
26;897330;Very Positive;['Free to Play', 'Pixel Graphics', 'Relaxing', 'Casual', 'Indie', 'Singleplayer', 'Colorful', 'Family Friendly', 'Addictive', '2D', 'Puzzle', 'Cute']
27;880950;Overwhelmingly Positive;['Sexual Content', 'Anime', 'Visual Novel', 'Mature', 'Nudity', 'FPS', 'NSFW', 'Adventure', 'Dating Sim', 'Cute', 'First-Person', 'Story Rich', 'Trains', 'Simulation', 'Shooter', 'Hentai', 'Great Soundtrack']
28;825630;Very Positive;['Visual Novel', 'Story Rich', 'Anime', 'Time Travel', 'Sci-fi', 'Great Soundtrack', 'Adventure', 'Multiple Endings', 'Singleplayer', 'Science', 'Choices Matter', 'Artificial Intelligence', 'Psychological Horror', 'Romance', 'Psychological', 'Mystery', 'Atmospheric', 'Violent', 'Memes']
29;860950;Very Positive;['Stealth', 'Ninja', 'Action', '2D', 'Indie', 'Platformer', 'Violent', 'Side Scroller', 'Gore', 'Singleplayer', 'Assassin', 'Atmospheric', 'Remake', 'Adventure', 'Puzzle', 'Story Rich']
30;730820;Very Positive;"['Point & Click', ""1990's"", 'Cult Classic', 'Adventure', 'Retro', 'Classic', 'Remake', 'Pirates', 'Singleplayer', 'Cartoony', 'Puzzle', 'Comedy', '2D', 'Colorful', 'Atmospheric', 'Great Soundtrack', 'Funny', 'Exploration']"
