;App_id;Review;Tag
0;508440;Overwhelmingly Positive;['Sandbox', 'Simulation', 'Funny', 'Physics', 'Singleplayer', 'War', 'Indie', 'Adventure', 'Realistic', 'Strategy', 'Colorful', 'Fantasy', '3D', 'Comedy', 'Action', 'Historical', 'Family Friendly', 'Cute', 'Wargame', 'Memes']
1;1366540;Overwhelmingly Positive;['Space', 'Automation', 'Base Building', 'Building', 'Open World', 'Resource Management', 'Simulation', 'Sci-fi', 'Management', 'Sandbox', 'City Builder', 'Strategy', 'Singleplayer', 'Space Sim', '3D', 'Third Person', 'Early Access', 'Indie', 'RTS', 'Casual']
2;1288310;Overwhelmingly Positive;['Horror', 'Indie', 'Puzzle', '2D', 'Drama', 'Mystery', 'Atmospheric', 'Singleplayer', 'Psychological Horror', 'Visual Novel', 'Thriller', 'Hand-drawn', 'Old School', 'Retro', 'Supernatural', 'RPG', 'Puzzle Platformer', 'Conversation', 'Text-Based', 'Narration']
3;774181;Overwhelmingly Positive;['Rhythm', 'Music', 'Indie', 'Pixel Graphics', 'Great Soundtrack', 'Difficult', 'Level Editor', 'Early Access', 'Story Rich', 'Action', 'Singleplayer', '2D', 'Local Co-Op', 'Adventure', 'Local Multiplayer', 'Psychological Horror']
4;1361320;Overwhelmingly Positive;['Puzzle', 'Mystery', 'Adventure', 'Point & Click', 'Lovecraftian', 'Story Rich', 'Singleplayer', 'Horror', 'Hidden Object', 'Exploration', 'Escape Room', 'First-Person', '3D', 'Atmospheric', 'Indie', 'Multiplayer', 'VR']
5;1467450;Overwhelmingly Positive;['RPG', 'Open World', 'Story Rich', 'Mod', 'Singleplayer', 'Free to Play', 'Atmospheric', 'Exploration', 'Gothic', 'Third Person', 'Adventure']
6;1092790;Overwhelmingly Positive;['Card Battler', 'Card Game', 'Story Rich', 'Horror', 'Deckbuilding', 'Dark', 'Puzzle', 'Roguelite', 'Psychological', 'Strategy', 'Roguelike', 'Surreal', 'Experimental', 'First-Person', 'Point & Click', '3D', '2D', 'FMV', 'Pixel Graphics', 'Adventure']
7;1454400;Overwhelmingly Positive;['Clicker', 'Idler', 'Casual', 'Indie', 'Pixel Graphics', 'Management', 'Collectathon', 'Economy', 'Funny', 'Memes', 'Strategy', 'Building', 'Resource Management', '2D', 'Comedy', 'Simulation', 'Colorful', 'Touch-Friendly', 'Horror', 'Singleplayer']
8;1421250;Very Positive;['Visual Novel', 'Story Rich', 'Atmospheric', 'Dark', 'Horror', 'Psychological Horror', 'Choices Matter', '2D', 'Point & Click', 'Adventure', 'Interactive Fiction', 'Singleplayer', 'Anime', 'Cute', 'Violent', 'Early Access', 'Indie', 'Gore', 'Great Soundtrack', 'Mature']
9;1698960;Very Positive;['Psychological Horror', 'Pixel Graphics', 'Anime', 'Story Rich', 'Adventure', 'Exploration', 'RPG', 'Puzzle', 'Choices Matter', 'Multiple Endings', 'Cute', 'Horror', 'Mystery', '2D', 'Supernatural', 'Female Protagonist', 'Top-Down', 'Funny', 'Atmospheric', 'Dark']
