;App_id;Review;Tag
0;1794680;Overwhelmingly Positive;['Action Roguelike', 'Bullet Hell', 'Pixel Graphics', 'Roguelite', '2D', 'Indie', 'Singleplayer', 'Vampire', 'Casual', 'Action', 'Arcade', 'RPG', 'Controller', 'Retro', 'Score Attack', 'Action RPG', 'Roguelike', 'Dark Fantasy', 'Early Access', '1980s']
1;1332010;Overwhelmingly Positive;['Cats', 'Adventure', 'Cyberpunk', 'Atmospheric', 'Cute', 'Singleplayer', 'Exploration', 'Robots', 'Third Person', 'Beautiful', 'Puzzle', 'Horror', 'Sci-fi', 'Indie', 'Dystopian', 'Mystery', 'Open World', 'Action', 'Colorful', 'Stealth']
2;1583720;Overwhelmingly Positive;['Free to Play', 'Action', 'FPS', 'Mod', 'First-Person', 'Shooter', 'Sci-fi', 'Villain Protagonist', 'Story Rich', 'Transhumanism', 'Singleplayer', 'Psychological', 'Violent', 'Moddable', 'Combat', 'Vehicular Combat', 'PvE', 'Horror', 'Aliens', 'Level Editor']
3;1290000;Overwhelmingly Positive;['Casual', 'Relaxing', 'Simulation', 'First-Person', 'Immersive Sim', 'Sandbox', '3D', 'Funny', 'Story Rich', 'Multiplayer', 'Colorful', 'Co-op', 'Realistic', 'Family Friendly', 'Wholesome', 'Online Co-Op', 'Singleplayer', 'Indie', 'Cozy', 'Atmospheric']
4;1593500;Overwhelmingly Positive;['Action', 'Singleplayer', 'Story Rich', 'Adventure', 'Mythology', 'Combat', 'Third Person', 'RPG', 'Violent', 'Hack and Slash', 'Fantasy', 'Exploration', 'Atmospheric', 'Open World', 'Gore', 'Emotional', 'Action RPG', 'Souls-like', '3D', 'PvE']
5;1533420;Overwhelmingly Positive;['Action', 'FPS', 'Parkour', 'Platformer', 'Great Soundtrack', '3D Platformer', 'Anime', 'Shooter', 'Adventure', 'Indie', 'Singleplayer', 'Precision Platformer', 'Dating Sim', 'Fast-Paced', '3D', 'First-Person', 'Stylized', 'Story Rich', 'Mystery', 'Card Game']
6;1999360;Overwhelmingly Positive;"['Collectathon', 'Cute', 'Physics', 'Relaxing', 'Immersive Sim', '3D', 'Casual', 'Psychological Horror', 'Life Sim', 'Funny', 'Third Person', 'Female Protagonist', 'Simulation', 'Colorful', 'Surreal', 'Realistic', 'Family Friendly', 'Atmospheric', 'Memes', ""1990's""]"
7;1687950;Overwhelmingly Positive;['JRPG', 'Story Rich', 'Anime', 'Great Soundtrack', 'Turn-Based Combat', 'RPG', 'Party-Based RPG', 'Singleplayer', 'Turn-Based Strategy', 'Emotional', 'Multiple Endings', 'Dating Sim', 'Colorful', 'Visual Novel', 'Sexual Content', 'Adventure', 'Heist', 'Soundtrack', 'Detective', 'Violent']
8;1942280;Overwhelmingly Positive;['Early Access', 'Action Roguelike', 'Roguelite', 'Bullet Hell', 'Arena Shooter', 'Top-Down Shooter', '2D', 'Casual', 'RPG', 'Top-Down', 'Action', 'Post-apocalyptic', 'Procedural Generation', 'Hand-drawn', 'Funny', 'Aliens', 'Cartoony', 'Controller', 'Combat', 'Perma Death']
9;1684930;Very Positive;['FPS', 'Action', 'Old School', 'Shooter', 'First-Person', 'Horror', 'Retro', '3D', 'Gore', 'Dark', 'Violent', 'Stylized', 'Singleplayer', 'Indie', 'Pixel Graphics', 'Combat', 'Physics', 'PvE', 'Lovecraftian']
10;1817070;Very Positive;['Superhero', 'Open World', 'Action', 'Singleplayer', 'Adventure', 'Story Rich', 'Combat', 'Action-Adventure', 'Third Person', 'Parkour', 'Comic Book', 'Exploration', 'Beautiful', 'Casual', 'Great Soundtrack', 'Stealth', 'Funny', 'Atmospheric', 'Sci-fi', 'Multiplayer']
11;1424330;Overwhelmingly Positive;['Wholesome', 'Dog', 'Sandbox', 'Cute', 'Colorful', 'Simulation', 'Life Sim', 'Family Friendly', 'Funny', 'Physics', 'Casual', 'Experimental', 'Artificial Intelligence', '3D', 'Singleplayer', 'Indie', 'Procedural Generation', 'Stylized', 'Early Access', 'Great Soundtrack']
12;1868140;Overwhelmingly Positive;['Casual', 'Pixel Graphics', 'RPG', 'Early Access', 'Adventure', 'Simulation', 'Relaxing', 'Fishing', 'Farming Sim', 'Crafting', '2D', 'Indie', 'Management', 'Exploration', 'Agriculture', 'Roguelite', 'Underwater', 'Story Rich', 'Funny', 'Action']
13;1985690;Very Positive;['Puzzle', 'Parody', 'Comedy', 'Funny', 'Exploration', 'First-Person', 'Game Development', 'Singleplayer', 'Walking Simulator', 'Atmospheric', '3D', 'Open World', 'Stylized', 'Dark Comedy', 'Noir', 'Colorful', 'Satire', 'Fantasy', 'Adventure', 'Free to Play']
14;1677770;Overwhelmingly Positive;['Mystery', 'Detective', 'Investigation', 'Conspiracy', '2D', 'Thriller', 'Interactive Fiction', 'Story Rich', 'Puzzle', 'Dark', 'Choices Matter', 'Atmospheric', 'Point & Click', 'Singleplayer', 'Historical', 'Adventure', 'Pixel Graphics', 'Crime', 'Narrative', 'Exploration']
15;1059990;Overwhelmingly Positive;['Rhythm', 'Comedy', 'Funny', 'Music', 'Cute', 'Cartoon', 'Casual', 'Singleplayer', 'Colorful', 'Parody', 'Moddable', 'Satire', '3D', 'Memes', 'Family Friendly', 'Horror', 'Souls-like', 'Experimental', 'Indie', 'Difficult']
16;1167630;Overwhelmingly Positive;['Destruction', 'Physics', 'Sandbox', 'Voxel', 'First-Person', 'Heist', 'Open World', 'Singleplayer', 'Realistic', 'Simulation', '3D', 'Action', 'Puzzle', 'Driving', 'Indie', 'Tactical', 'Replay Value', 'Immersive Sim', 'Puzzle Platformer', 'Runner']
17;1455840;Very Positive;['Turn-Based Strategy', 'City Builder', 'Puzzle', 'Simulation', 'Indie', 'Strategy', 'Turn-Based Tactics', 'Relaxing', 'Sandbox', 'Board Game', 'Logic', 'Casual', 'Procedural Generation', 'Controller', 'Family Friendly', 'Minimalist', '3D', 'Hand-drawn', 'Open World', 'Singleplayer']
18;1260520;Very Positive;['Puzzle', 'Sokoban', 'Logic', 'Abstract', 'Minimalist', 'Singleplayer', '2D', 'Indie', 'Casual', 'Difficult', 'Strategy', 'Psychological Horror']
19;1586800;Very Positive;['Casual', 'Cozy', 'Relaxing', 'Cute', 'Family Friendly', 'Wholesome', 'Funny', 'Short', 'Colorful', 'LGBTQ+', 'Indie', 'Adventure', '3D Platformer', '3D', 'Collectathon', 'Third Person', 'Singleplayer', 'Action-Adventure', 'Comedy', 'RPG']
20;1901370;Very Positive;['Horror', '2D', 'RPGMaker', 'Female Protagonist', 'Psychological Horror', 'Pixel Graphics', 'Cute', 'Singleplayer', 'Adventure', 'Anime', 'Atmospheric', 'Indie', 'Psychological', 'Dark Fantasy', 'Puzzle', 'Survival Horror', 'Survival', 'Multiple Endings', 'Remake', 'Great Soundtrack']
21;1948280;Overwhelmingly Positive;['Card Battler', 'Management', 'Card Game', 'Survival', 'Roguelite', 'City Builder', 'Solitaire', 'Building', 'Strategy', '2D', 'Tabletop', 'Singleplayer', 'Cute', 'Deckbuilding', 'Simulation', 'Colorful', 'Hand-drawn', 'Indie', 'Casual', 'Fantasy']
22;1969080;Very Positive;['Cats', 'Hidden Object', 'Puzzle', 'Hand-drawn', 'Creature Collector', 'Relaxing', 'Wholesome', 'Cozy', 'Minimalist', 'Point & Click', 'Collectathon', 'Cartoony', 'Colorful', 'Cute', 'Casual', 'Clicker', 'Exploration', 'Singleplayer', 'Family Friendly', 'Adventure']
23;1061910;Overwhelmingly Positive;['Rhythm', 'Atmospheric', 'Singleplayer', 'FPS', 'Action', 'Shooter', 'Music', 'Demons', 'Combat', 'First-Person', 'Adventure', 'Score Attack', 'Female Protagonist', '3D', 'Stylized', 'Cinematic', 'Dark Fantasy', 'Dark', 'Narration', 'Fantasy']
24;2070550;Very Positive;['Cats', 'Hidden Object', 'Wholesome', 'Creature Collector', 'Puzzle', 'Point & Click', 'Minimalist', 'Cozy', 'Metroidvania', 'Relaxing', 'Adventure', 'Exploration', 'Casual', 'Vampire', 'Horror', 'Singleplayer', 'Hand-drawn', 'Cartoony', 'Cute', 'Collectathon']
25;658920;Overwhelmingly Positive;['Action', 'Adventure', 'VR', 'Mod', 'FPS', 'Story Rich', 'Silent Protagonist', 'Dystopian', 'Atmospheric', 'Physics', 'Sci-fi', 'Aliens', 'Classic', 'Early Access', 'Singleplayer', 'Puzzle', 'Horror', 'Free to Play', 'Gore', 'Violent']
26;1665190;Very Positive;['Visual Novel', 'Comedy', 'LGBTQ+', 'Multiplayer', 'Choices Matter', 'Story Rich', 'Dating Sim', 'Dark Humor', 'Funny', 'Memes', 'Multiple Endings', 'Choose Your Own Adventure', 'Survival', 'Romance', 'Indie', 'Comic Book', 'Resource Management', '2D', 'Simulation', 'Text-Based']
27;1284190;Overwhelmingly Positive;['Early Access', 'Story Rich', 'Open World Survival Craft', 'Base Building', 'Sandbox', 'Open World', 'Crafting', 'Building', 'Atmospheric', 'Resource Management', 'First-Person', 'Survival', 'Exploration', 'Immersive Sim', 'Sci-fi', 'Automation', 'Adventure', 'Singleplayer', 'Space', 'Aliens']
28;1718570;Overwhelmingly Positive;['Action RPG', '2D', 'JRPG', 'Side Scroller', 'Drama', 'Metroidvania', 'Time Travel', 'Spectacle fighter', 'RPG', 'Fantasy', 'Action', 'Dragons', 'Swordplay', 'Demons', 'Gothic', 'Futuristic', 'Modern', 'Mythology', 'Adventure', 'Supernatural']
